# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
3 -4 1 8d5121
4 -4 1 b56820
2 -3 1 834926
3 -3 1 7e451b
4 -3 1 b56820
5 -3 1 ab5f29
0 -2 1 5a372a
1 -2 1 5e3f2a
2 -2 1 673e2e
3 -2 1 70432e
4 -2 1 b56820
5 -2 1 a15b1c
0 -1 1 5a372a
1 -1 1 5a372a
2 -1 1 5e3f2a
0 -5 2 834926
1 -5 2 834926
2 -5 2 8d5121
0 -4 2 70432e
1 -4 2 774b27
2 -4 2 8d5121
0 -3 2 5a372a
1 -3 2 764730
2 -3 2 915734
5 -3 2 b56820
0 -2 2 673e2e
1 -2 2 70432e
2 -2 2 814f32
0 -1 2 5a372a
1 -1 2 5e3c31
0 -4 3 5e3f2a
0 -3 3 443127
1 -3 3 70432e
0 -2 3 443127
1 -2 3 814f32
0 -8 6 70432e
0 -7 6 6b3a16
1 -7 6 6c3b23
1 -6 6 963c0d
0 -8 7 814f32
1 -8 7 764730
0 -7 7 452311
1 -7 7 904b33
1 -6 7 8c4123
0 -8 8 814f32
1 -8 8 814f32
0 -7 8 4e391e
1 -7 8 774b27
0 -6 8 70432e
1 -6 8 904b33
0 -8 9 70432e
0 -7 9 3a2b24
1 -7 9 774b27
0 -6 9 673e2e
1 -6 9 834926
0 -1 9 2c241d
1 -1 9 2c241d
0 -8 10 5e3f2a
0 -7 10 5a372a
0 -6 10 582e18
1 -6 10 70432e
0 -2 10 2d2e2b
1 -2 10 2c241d
2 -2 10 3a2b24
0 -1 10 2c241d
1 -1 10 2d2e2b
2 -1 10 3a2b24
0 -8 11 5e3f2a
0 -7 11 5a372a
0 -6 11 4e391e
0 -3 11 3a2b24
1 -3 11 3a2b24
0 -2 11 3a2b24
1 -2 11 3a2b24
2 -2 11 502f26
2 -1 11 502f26
3 -1 11 5a372a
0 -3 12 3a2b24
1 -3 12 4b3d30
0 -2 12 3a2b24
1 -2 12 5a372a
2 -2 12 5e3f2a
3 -1 12 673e2e
0 -3 13 443127
1 -3 13 4e391e
1 -2 13 5e3f2a
2 -2 13 5e3f2a
2 -1 13 5e3f2a
0 -3 14 443127
1 -3 14 502f26
1 -2 14 4b3d30
2 -1 14 443127
3 -1 14 3a2b24
0 -3 15 443127
1 -3 15 4b3d30
1 -2 15 443127
2 -2 15 2c241d
3 -2 15 502f26
1 -1 15 2d2e2b
2 -1 15 2d2e2b
3 -1 15 443127
4 -1 15 443127
7 -1 15 5a372a
-4 0 0 5a372a
-3 0 0 5a372a
-5 1 0 5a372a
-4 1 0 5a372a
-3 1 0 5a372a
-2 1 0 443127
-1 1 0 502f26
-5 2 0 5a372a
-4 2 0 443127
-3 2 0 443127
-2 2 0 443127
-1 2 0 443127
-5 3 0 673e2e
-4 3 0 443127
-3 3 0 443127
-2 3 0 443127
-1 3 0 443127
-4 4 0 673e2e
-3 4 0 5a372a
-2 4 0 443127
-1 4 0 443127
-2 5 0 5e3f2a
-1 5 0 502f26
-1 6 0 673e2e
-5 0 1 5e3c31
-4 0 1 5a372a
-3 0 1 5a372a
-5 1 1 673e2e
-4 1 1 5a372a
-3 1 1 5a372a
-2 1 1 5a372a
-1 1 1 502f26
-5 2 1 764730
-2 2 1 443127
-1 2 1 502f26
-5 3 1 774b27
-4 3 1 673e2e
-4 4 1 673e2e
-3 4 1 5e3f2a
-2 4 1 5a372a
-2 5 1 673e2e
-1 5 1 70432e
-1 6 1 764730
-4 0 2 3a2b24
-3 0 2 443127
-2 0 2 3a2b24
-5 1 2 574132
-4 1 2 3a2b24
-3 1 2 443127
-2 1 2 443127
-1 1 2 5a372a
-5 2 2 673e2e
-5 3 2 5e3f2a
-4 3 2 70432e
-4 4 2 673e2e
-3 4 2 5e3f2a
-2 4 2 5a372a
-1 4 2 774b27
-3 5 2 5e3f2a
-2 5 2 5e3f2a
-1 5 2 814f32
-4 0 3 3a2b24
-3 0 3 3a2b24
-2 0 3 3a2b24
-5 1 3 574132
-4 1 3 2d2e2b
-3 1 3 3a2b24
-2 1 3 3a2b24
-1 1 3 502f26
-5 2 3 574132
-1 2 3 5a372a
-5 3 3 5e3f2a
-4 3 3 574132
-1 3 3 3a2b24
-4 4 3 5e3c31
-3 4 3 574132
-2 4 3 4b3d30
-1 4 3 5e3f2a
-4 0 4 443127
-3 0 4 2d2e2b
-4 1 4 2c241d
-3 1 4 2c241d
-2 1 4 443127
-1 1 4 4b3d30
-4 2 4 3a2b24
-1 2 4 5a372a
-4 3 4 443127
-3 3 4 4b3d30
-2 3 4 3a2b24
-1 3 4 443127
-3 4 4 443127
-2 4 4 3a2b24
-4 1 5 3a2b24
-3 1 5 443127
-2 1 5 3a2b24
-1 1 5 3a2b24
-4 2 5 443127
-1 2 5 5a372a
-4 3 5 443127
-3 3 5 3a2b24
-2 3 5 3a2b24
-1 3 5 4b3d30
-3 4 5 4b3d30
-2 4 5 443127
-3 1 6 443127
-2 1 6 3a2b24
-1 1 6 443127
-4 2 6 443127
-1 2 6 5a372a
-3 3 6 443127
-2 3 6 443127
-1 3 6 443127
-2 7 6 5e3f2a
-1 7 6 6c3b23
-2 8 6 6c3b23
-1 8 6 70432e
-3 1 7 443127
-2 1 7 3a2b24
-1 1 7 3a2b24
-3 2 7 3a2b24
-1 2 7 4b3d30
-3 3 7 4b3d30
-2 3 7 443127
-1 3 7 5e3f2a
-2 7 7 764730
-1 7 7 872b11
-2 8 7 814f32
-1 8 7 774b27
-1 9 7 814f32
-4 1 8 443127
-3 1 8 3a2b24
-2 1 8 3a2b24
-1 1 8 2d2e2b
-4 2 8 3a2b24
-1 2 8 4b3d30
-4 3 8 3a2b24
-3 3 8 3a2b24
-2 3 8 443127
-1 3 8 574132
-2 7 8 443127
-1 7 8 3a2b24
-2 8 8 764730
-1 8 8 814f32
-1 9 8 764730
-5 0 9 2d2e2b
-4 0 9 2c241d
-3 0 9 2c241d
-2 0 9 2c241d
-1 0 9 2c241d
-5 1 9 2d2e2b
-4 1 9 2d2e2b
-3 1 9 3a2b24
-2 1 9 2d2e2b
-1 1 9 2d2e2b
-5 2 9 2d2e2b
-4 2 9 443127
-1 2 9 574132
-4 3 9 443127
-3 3 9 4b3d30
-2 3 9 443127
-1 3 9 443127
-2 7 9 443127
-1 7 9 3a2b24
-2 8 9 764730
-1 8 9 5e3f2a
-5 0 10 363d2d
-1 0 10 2c241d
-5 1 10 3f3f34
-1 1 10 2c241d
-5 2 10 3f3f34
-4 2 10 2d2e2b
-1 2 10 2d2e2b
-5 3 10 363d2d
-4 3 10 2d2e2b
-3 3 10 2c241d
-2 3 10 3a2b24
-1 3 10 2d2e2b
-2 6 10 2c241d
-1 6 10 3a2b24
-2 7 10 3a2b24
-1 7 10 2c241d
-2 8 10 574132
-1 8 10 5e3f2a
-5 0 11 414730
-5 1 11 494b31
-5 2 11 494b31
-1 2 11 363d2d
-5 3 11 414730
-4 3 11 3e4228
-3 3 11 3a2b24
-2 3 11 363d2d
-1 3 11 363d2d
-4 5 11 3a2b24
-3 5 11 2c241d
-4 6 11 3a2b24
-3 6 11 2c241d
-2 6 11 2c241d
-1 6 11 2c241d
-4 7 11 4b3d30
-3 7 11 3a2b24
-2 7 11 3a2b24
-1 7 11 5a372a
-3 8 11 443127
-2 8 11 5a372a
-1 8 11 5a372a
-5 0 12 414730
-5 1 12 494b31
-5 2 12 494b31
-4 2 12 3e4228
-2 2 12 3a2b24
-1 2 12 3a2b24
-4 3 12 3e4228
-3 3 12 673e2e
-2 3 12 3a2b24
-1 3 12 3a2b24
-4 5 12 3a2b24
-3 5 12 443127
-4 6 12 443127
-3 6 12 443127
-2 6 12 3a2b24
-4 7 12 4b3d30
-3 7 12 5a372a
-2 7 12 5a372a
-1 7 12 5a372a
-3 8 12 443127
-2 8 12 443127
-1 8 12 5e3f2a
-5 0 13 414730
-5 1 13 494b31
-5 2 13 414730
-5 3 13 414730
-4 3 13 443127
-3 3 13 443127
-2 3 13 443127
-1 3 13 3a2b24
-4 4 13 2c241d
-3 4 13 3a2b24
-4 5 13 443127
-3 5 13 3a2b24
-4 6 13 4b3d30
-3 6 13 3a2b24
-2 6 13 4e391e
-4 7 13 443127
-3 7 13 574132
-2 7 13 5e3f2a
-2 8 13 6a4f34
-5 0 14 414730
-5 1 14 4e522d
-5 2 14 4e522d
-5 3 14 414730
-4 3 14 2d2e2b
-3 3 14 3a2b24
-2 3 14 2d2e2b
-1 3 14 3a2b24
-4 4 14 443127
-3 4 14 2d2e2b
-2 4 14 2d2e2b
-4 5 14 574132
-3 5 14 574132
-2 5 14 3a2b24
-4 6 14 5e3f2a
-3 6 14 4e391e
-2 6 14 5a372a
-4 7 14 673e2e
-3 7 14 5e3f2a
-2 7 14 574132
-5 0 15 494b31
-5 1 15 4e522d
-5 2 15 4e522d
-5 3 15 414730
-4 3 15 363d2d
-2 3 15 2d2e2b
-1 3 15 3a2b24
-4 4 15 3e4228
-2 4 15 3a2b24
-4 5 15 4b3d30
-3 5 15 443127
-2 5 15 363d2d
0 1 0 5a372a
1 1 0 5a372a
2 1 0 5e3f2a
3 1 0 5e3f2a
4 1 0 5a372a
0 2 0 502f26
1 2 0 502f26
2 2 0 502f26
3 2 0 5a372a
4 2 0 5a372a
5 2 0 70432e
0 3 0 443127
1 3 0 443127
2 3 0 443127
3 3 0 502f26
4 3 0 5a372a
5 3 0 673e2e
0 4 0 443127
1 4 0 443127
2 4 0 443127
3 4 0 443127
4 4 0 502f26
0 5 0 443127
1 5 0 443127
2 5 0 443127
3 5 0 502f26
4 5 0 6c3b23
0 6 0 5e3f2a
1 6 0 502f26
2 6 0 502f26
3 6 0 904b33
1 7 0 764730
2 7 0 70432e
0 1 1 5a372a
1 1 1 5e3c31
2 1 1 5e3f2a
3 1 1 673e2e
2 2 1 673e2e
3 2 1 814f32
4 2 1 b56820
5 2 1 a15b1c
2 3 1 915734
3 3 1 6c3b23
4 3 1 b56820
5 3 1 b56530
1 4 1 834926
2 4 1 8d5121
3 4 1 834926
4 4 1 b56820
0 5 1 834926
1 5 1 834926
2 5 1 834926
3 5 1 ab5f29
0 6 1 774b27
1 6 1 ab5f29
2 6 1 a15b1c
1 7 1 ab5f29
0 1 2 5e3f2a
1 1 2 673e2e
0 2 2 574132
1 2 2 764730
2 2 2 814f32
3 2 2 915734
0 3 2 70432e
1 3 2 774b27
2 3 2 915734
3 3 2 a15b1c
0 4 2 774b27
1 4 2 774b27
2 4 2 8d5121
0 5 2 834926
1 5 2 8d5121
0 2 3 5a372a
1 2 3 814f32
0 3 3 402c18
1 3 3 70432e
0 4 3 673e2e
1 6 6 834926
0 7 6 6c3b23
1 7 6 70432e
0 8 6 6c3b23
1 6 7 764730
0 7 7 402c18
1 7 7 834926
0 8 7 774b27
1 5 8 8d5121
0 6 8 764730
1 6 8 814f32
0 7 8 502f26
1 7 8 774b27
0 8 8 814f32
1 8 8 834926
0 0 9 2c241d
1 0 9 2c241d
2 0 9 2c241d
0 1 9 2c241d
1 1 9 2c241d
0 6 9 6a4239
1 6 9 904b33
0 7 9 3a2b24
1 7 9 834926
0 8 9 70432e
0 0 10 2c241d
1 0 10 2c241d
2 0 10 2c241d
3 0 10 443127
0 1 10 2c241d
1 1 10 2d2e2b
2 1 10 3a2b24
0 2 10 3a2b24
1 2 10 2d2e2b
2 2 10 3a2b24
0 6 10 3a2b24
1 6 10 70432e
0 7 10 5e3f2a
0 8 10 574132
3 0 11 5a372a
2 1 11 443127
3 1 11 5a372a
0 2 11 2d2e2b
1 2 11 2d2e2b
2 2 11 443127
0 3 11 2d2e2b
1 3 11 3a2b24
0 6 11 443127
0 7 11 4e391e
0 8 11 5e3f2a
3 0 12 5e3f2a
3 1 12 5e3f2a
0 2 12 2c241d
1 2 12 502f26
2 2 12 5e3f2a
0 3 12 3a2b24
1 3 12 443127
2 0 13 4b3d30
3 0 13 5e3f2a
2 1 13 5e3f2a
1 2 13 5a372a
2 2 13 5e3f2a
0 3 13 443127
1 3 13 502f26
2 0 14 2d2e2b
3 0 14 3a2b24
4 0 14 443127
2 1 14 4b3d30
3 1 14 3a2b24
1 2 14 4e391e
0 3 14 443127
1 3 14 443127
2 0 15 2d2e2b
4 0 15 443127
6 0 15 502f26
7 0 15 502f26
8 0 15 6c3b23
1 1 15 2d2e2b
2 1 15 2c241d
3 1 15 443127
4 1 15 502f26
7 1 15 5a372a
0 2 15 443127
1 2 15 443127
2 2 15 3a2b24
0 3 15 443127
1 3 15 502f26
-4 -5 16 4e522d
-3 -5 16 4e522d
-2 -5 16 414730
-4 -4 16 4e522d
-3 -4 16 4e522d
-2 -4 16 494b31
-1 -4 16 494b31
-5 -3 16 414730
-4 -3 16 3e4228
-1 -3 16 3a2b24
-5 -2 16 4e522d
-5 -1 16 4e522d
-4 -4 17 4e522d
-3 -4 17 4e522d
-2 -4 17 494b31
-1 -4 17 414730
-4 -3 17 494b31
-1 -3 17 2d2e2b
-5 -2 17 4e522d
-4 -2 17 494b31
-1 -2 17 3a2b24
-5 -1 17 4e522d
-4 -1 17 414730
-3 -4 18 4e522d
-2 -4 18 494b31
-1 -4 18 3e4228
-4 -3 18 494b31
-3 -3 18 4e522d
-2 -3 18 494b31
-1 -3 18 2c241d
-5 -2 18 4e522d
-4 -2 18 4e522d
-1 -2 18 3a2b24
-5 -1 18 4e522d
-3 -4 19 595e31
-2 -4 19 595e31
-1 -4 19 4e522d
-4 -3 19 4e522d
-3 -3 19 595e31
-1 -3 19 764730
-4 -2 19 4e522d
-5 -1 19 4e522d
-4 -1 19 4e522d
-3 -4 20 595e31
-2 -4 20 595e31
-1 -4 20 556426
-3 -3 20 595e31
-2 -3 20 595e31
-4 -2 20 595e31
-3 -2 20 595e31
-4 -1 20 595e31
-2 -4 21 595e31
-1 -4 21 595e31
-3 -3 21 595e31
-2 -3 21 595e31
-1 -3 21 556426
-4 -2 21 595e31
-3 -2 21 595e31
-4 -1 21 595e31
-2 -3 22 556426
-1 -3 22 595e31
-3 -2 22 595e31
-2 -2 22 556426
-1 -2 22 556426
-3 -1 22 595e31
-2 -1 22 556426
-1 -3 23 556426
-2 -2 23 556426
-1 -2 23 556426
-3 -1 23 556426
-2 -1 23 556426
-1 -1 23 556426
0 -3 16 443127
1 -3 16 3a2b24
0 -2 16 3a2b24
1 -2 16 2d2e2b
2 -2 16 443127
3 -2 16 4b3d30
3 -1 16 4b3d30
4 -1 16 443127
6 -1 16 5a372a
7 -1 16 673e2e
8 -1 16 834926
0 -3 17 3a2b24
1 -3 17 502f26
2 -3 17 5e3f2a
0 -2 17 3a2b24
1 -2 17 502f26
2 -2 17 502f26
3 -2 17 673e2e
4 -2 17 673e2e
4 -1 17 764730
5 -1 17 814f32
6 -1 17 5e3f2a
7 -1 17 70432e
8 -1 17 8d5121
0 -3 18 774b27
1 -3 18 6c3b23
2 -3 18 673e2e
3 -3 18 70432e
1 -2 18 5a372a
2 -2 18 673e2e
3 -2 18 70432e
4 -1 18 6c3b23
5 -1 18 673e2e
6 -1 18 70432e
7 -1 18 834926
8 -1 18 ab5f29
0 -4 19 494b31
1 -4 19 3e4228
0 -3 19 5e3f2a
1 -3 19 502f26
2 -3 19 502f26
1 -2 19 502f26
2 -2 19 502f26
3 -2 19 764730
3 -1 19 502f26
4 -1 19 9d5a2c
5 -1 19 9d5a2c
6 -1 19 b56530
7 -1 19 ab5f29
0 -4 20 595e31
1 -4 20 4e522d
2 -4 20 4e522d
0 -3 20 443127
1 -3 20 443127
2 -3 20 3a2b24
3 -3 20 414730
2 -2 20 502f26
3 -2 20 5e3c31
3 -1 20 3a2b24
4 -1 20 764730
0 -4 21 595e31
1 -4 21 595e31
2 -4 21 595e31
0 -3 21 556426
1 -3 21 556426
2 -3 21 595e31
3 -3 21 4e522d
3 -2 21 443127
4 -2 21 595e31
4 -1 21 414730
0 -4 22 556426
0 -3 22 595e31
1 -3 22 595e31
2 -3 22 556426
3 -3 22 595e31
1 -2 22 556426
2 -2 22 595e31
3 -2 22 556426
4 -2 22 556426
3 -1 22 556426
4 -1 22 595e31
0 -3 23 556426
1 -3 23 556426
0 -2 23 556426
1 -2 23 556426
2 -2 23 556426
3 -2 23 556426
0 -1 23 556426
1 -1 23 556426
2 -1 23 556426
3 -1 23 556426
-5 0 16 494b31
-4 0 16 3e4228
-5 1 16 4e522d
-5 2 16 4e522d
-4 2 16 494b31
-5 3 16 494b31
-4 3 16 494b31
-1 3 16 3a2b24
-4 4 16 4e522d
-3 4 16 4e522d
-2 4 16 494b31
-1 4 16 414730
-4 5 16 4e522d
-3 5 16 4e522d
-2 5 16 3e4228
-5 0 17 3e4228
-4 0 17 3e4228
-5 1 17 494b31
-4 1 17 3e4228
-5 2 17 4e522d
-4 2 17 414730
-1 2 17 2c241d
-4 3 17 494b31
-2 3 17 414730
-1 3 17 2d2e2b
-4 4 17 4e522d
-3 4 17 4e522d
-2 4 17 494b31
-1 4 17 3e4228
-5 0 18 4e522d
-5 1 18 4e522d
-5 2 18 4e522d
-4 2 18 494b31
-1 2 18 2d2e2b
-4 3 18 4e522d
-3 3 18 4e522d
-2 3 18 494b31
-1 3 18 2c241d
-3 4 18 4e522d
-2 4 18 494b31
-1 4 18 3e4228
-5 0 19 595e31
-5 1 19 4e522d
-4 1 19 4e522d
-4 2 19 595e31
-3 2 19 595e31
-4 3 19 4e522d
-3 3 19 595e31
-2 3 19 595e31
-1 3 19 833423
-3 4 19 595e31
-2 4 19 595e31
-1 4 19 595e31
-4 0 20 595e31
-4 1 20 595e31
-4 2 20 595e31
-3 2 20 595e31
-3 3 20 595e31
-2 3 20 595e31
-2 4 20 595e31
-1 4 20 595e31
-4 0 21 595e31
-4 1 21 595e31
-4 2 21 595e31
-3 2 21 595e31
-3 3 21 595e31
-2 3 21 595e31
-1 3 21 556426
-2 4 21 595e31
-1 4 21 595e31
-3 0 22 595e31
-3 1 22 595e31
-2 1 22 556426
-3 2 22 556426
-2 2 22 595e31
-1 2 22 556426
-2 3 22 556426
-1 3 22 595e31
-3 0 23 556426
-2 0 23 556426
-1 0 23 556426
-3 1 23 556426
-2 1 23 556426
-1 1 23 556426
-2 2 23 556426
-1 2 23 556426
-1 3 23 556426
4 0 16 443127
5 0 16 70432e
6 0 16 502f26
7 0 16 5a372a
8 0 16 904b33
3 1 16 502f26
4 1 16 443127
6 1 16 5a372a
7 1 16 673e2e
8 1 16 774b27
0 2 16 3a2b24
1 2 16 2d2e2b
2 2 16 443127
3 2 16 4e391e
0 3 16 443127
1 3 16 3a2b24
5 0 17 944519
6 0 17 502f26
8 0 17 b56530
4 1 17 70432e
5 1 17 764730
6 1 17 5e3f2a
7 1 17 70432e
8 1 17 904b33
0 2 17 3a2b24
1 2 17 443127
2 2 17 5a372a
3 2 17 5e3f2a
4 2 17 673e2e
0 3 17 3a2b24
1 3 17 443127
2 3 17 5a372a
4 0 18 70432e
5 0 18 443127
6 0 18 70432e
7 0 18 ab5f29
8 0 18 cd7e32
4 1 18 70432e
5 1 18 5e3f2a
6 1 18 70432e
7 1 18 834926
8 1 18 9d5a2c
0 2 18 3a2b24
1 2 18 5a372a
2 2 18 673e2e
3 2 18 70432e
0 3 18 70432e
1 3 18 5a372a
2 3 18 5e3f2a
3 0 19 5e3c31
4 0 19 904b33
5 0 19 c7722f
6 0 19 cd7e32
7 0 19 cd7e32
3 1 19 5a372a
4 1 19 ab5f29
5 1 19 9d5a2c
6 1 19 ab5f29
7 1 19 b56530
1 2 19 443127
2 2 19 502f26
3 2 19 774b27
0 3 19 5a372a
1 3 19 443127
2 3 19 502f26
0 4 19 494b31
1 4 19 494b31
3 0 20 443127
4 0 20 915734
5 0 20 cd7e32
3 1 20 3a2b24
4 1 20 764730
1 2 20 443127
2 2 20 443127
3 2 20 5a372a
0 3 20 443127
1 3 20 443127
2 3 20 363d2d
3 3 20 414730
0 4 20 595e31
1 4 20 4e522d
2 4 20 4e522d
4 0 21 363d2d
3 1 21 502f26
4 1 21 3e4228
3 2 21 4e522d
4 2 21 4e522d
0 3 21 556426
1 3 21 595e31
2 3 21 595e31
3 3 21 595e31
0 4 21 595e31
1 4 21 595e31
2 4 21 595e31
4 0 22 595e31
3 1 22 595e31
4 1 22 595e31
1 2 22 556426
2 2 22 556426
3 2 22 556426
4 2 22 595e31
0 3 22 595e31
1 3 22 595e31
2 3 22 556426
3 3 22 595e31
0 0 23 556426
