# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
2 -1 7 c87b41
3 -6 8 ce834a
3 -5 8 cf843e
4 -5 8 cf843e
5 -5 8 ce834a
2 -4 8 ce834a
3 -4 8 c87b41
4 -4 8 cf843e
5 -4 8 cf843e
0 -3 8 caa280
1 -3 8 d0ab88
2 -3 8 ce834a
3 -3 8 ce834a
4 -3 8 d37f43
0 -2 8 caa280
1 -2 8 d0ab88
2 -2 8 ce834a
3 -2 8 ce834a
0 -1 8 c59877
1 -1 8 caa280
2 -1 8 d0ab88
3 -6 9 ce834a
4 -6 9 ce834a
2 -5 9 d0ab88
3 -5 9 c87b41
4 -5 9 cf843e
5 -5 9 cf843e
0 -4 9 d0ab88
1 -4 9 c59877
2 -4 9 caa280
3 -4 9 cf8636
4 -4 9 cf8636
5 -4 9 d37f43
0 -3 9 d0ab88
1 -3 9 bc9270
2 -3 9 caa280
3 -3 9 cf843e
4 -3 9 cf843e
1 -2 9 d0ab88
2 -2 9 d0ab88
1 -1 9 caa280
2 -1 9 d0ab88
3 -6 10 d9b390
4 -6 10 d9b387
0 -5 10 d9b390
1 -5 10 d0ab88
2 -5 10 d0ab88
3 -5 10 d9b390
4 -5 10 d0ab88
0 -4 10 d0ab88
1 -4 10 b38f67
2 -4 10 bc9270
3 -4 10 d0ab88
2 -3 10 caa280
2 -2 10 d0ab88
3 -2 10 d9b390
3 -1 10 d9b390
3 -6 11 d0ab88
4 -6 11 d9b390
0 -5 11 d9b390
1 -5 11 d0ab88
2 -5 11 caa280
3 -5 11 caa280
4 -5 11 d0ab88
1 -4 11 d0ab88
2 -4 11 d0ab88
2 -3 11 d0ab88
3 -3 11 d0ab88
3 -2 11 d9b390
3 -1 11 d9b390
0 -6 12 d9b390
3 -6 12 caa280
4 -6 12 d9b390
0 -5 12 d9b390
1 -5 12 d0ab88
2 -5 12 bc9270
3 -5 12 caa280
4 -5 12 d0ab88
2 -4 12 c59877
3 -4 12 d0ab88
3 -3 12 d9b390
3 -2 12 d9b390
4 -2 12 d9b390
4 -1 12 d9b390
0 -6 13 d9b390
1 -6 13 d9b390
3 -6 13 d0ab88
4 -6 13 d9b390
0 -5 13 d9b390
1 -5 13 d9b390
2 -5 13 c59877
3 -5 13 caa280
4 -5 13 d0ab88
3 -4 13 bc9270
3 -3 13 d9b390
4 -2 13 d9b390
4 -1 13 d9b390
0 -6 14 dcb995
1 -6 14 d9b390
3 -6 14 d9b387
4 -6 14 d9b387
0 -5 14 dcb995
1 -5 14 d9b390
2 -5 14 c59877
3 -5 14 caa280
4 -5 14 d0ab88
2 -4 14 a47c59
3 -4 14 d9b390
3 -3 14 d9b390
4 -2 14 dcb995
4 -1 14 dcb995
0 -6 15 dcb995
1 -6 15 dcb995
0 -5 15 b38f67
1 -5 15 dcb995
2 -5 15 d9b390
0 -4 15 9a5002
1 -4 15 9a5002
2 -4 15 d0ab88
3 -4 15 dcb995
0 -3 15 d29a44
1 -3 15 9a5002
2 -3 15 9a5002
3 -3 15 dcb995
0 -2 15 d7a85b
1 -2 15 d59e4f
2 -2 15 9a5002
3 -2 15 763a03
4 -2 15 dcb995
0 -1 15 e1a764
1 -1 15 9a5002
2 -1 15 9a5002
3 -1 15 9a5002
4 -1 15 dcb995
-1 0 0 d26f5a
-1 1 0 d26f5a
-1 0 1 cb7d67
-1 1 1 ce834a
-6 0 2 db8d75
-5 0 2 db8d75
-2 0 2 c87b41
-1 0 2 bc6f32
-6 1 2 db8d75
-1 1 2 c87b41
-5 2 2 db8d75
-1 2 2 ce834a
-5 3 2 db8d75
-4 3 2 db8d75
-4 4 2 db8d75
-3 4 2 db8d75
-2 4 2 db8d75
-1 4 2 db8d75
-6 0 3 db8d75
-5 0 3 db8870
-4 0 3 db8870
-3 0 3 ba5c43
-2 0 3 d16b4b
-1 0 3 b35628
-6 1 3 db8d75
-5 1 3 db8870
-4 1 3 db8870
-3 1 3 cb7d67
-2 1 3 d16b4b
-1 1 3 bc6f32
-6 2 3 db8d75
-5 2 3 db8870
-4 2 3 db8870
-3 2 3 db8870
-2 2 3 cb7d67
-1 2 3 cb7d67
-5 3 3 db8d75
-4 3 3 db8870
-3 3 3 db8870
-2 3 3 db8870
-1 3 3 db8870
-4 4 3 db8d75
-3 4 3 db8d75
-2 4 3 db8870
-1 4 3 db8870
-2 5 3 db8d75
-1 5 3 db8d75
-5 0 4 db8870
-4 0 4 db8870
-3 0 4 cb7d67
-2 0 4 d26f5a
-5 1 4 db8870
-4 1 4 cf8570
-3 1 4 cf8570
-2 1 4 c26d53
-1 1 4 ba5c43
-4 2 4 db8870
-3 2 4 cf8570
-2 2 4 cb7d67
-1 2 4 cf8570
-3 3 4 db8d75
-2 3 4 db8870
-1 3 4 db8870
-3 4 4 db8d75
-2 4 4 db8870
-1 4 4 db8d75
-3 0 5 d26f5a
-2 0 5 d26f5a
-3 1 5 d26f5a
-2 1 5 d26f5a
-1 1 5 d26f5a
-2 2 5 d26f5a
-1 2 5 d26f5a
-4 0 6 ce834a
-3 0 6 ce834a
-4 1 6 ce834a
-3 1 6 ce834a
-2 1 6 ad6333
-1 1 6 aa3d3b
-4 2 6 d37f43
-3 2 6 ce834a
-2 2 6 d26f5a
-1 2 6 d26f5a
-4 0 7 c87b41
-3 0 7 ad6333
-2 0 7 ad6333
-1 0 7 ad6333
-4 1 7 c87b41
-3 1 7 bc6f32
-2 1 7 932b27
-1 1 7 bc6f32
-5 2 7 ce834a
-4 2 7 ce834a
-3 2 7 ce834a
-5 3 7 ce834a
-4 3 7 ce834a
-3 3 7 ce834a
-5 4 7 d37f43
-4 0 8 caa280
-3 0 8 c59877
-2 0 8 a35134
-1 0 8 a76c41
-4 1 8 caa280
-3 1 8 caa280
-2 1 8 c59877
-1 1 8 c59877
-5 2 8 ce834a
-4 2 8 c87b41
-3 2 8 caa280
-2 2 8 caa280
-1 2 8 caa280
-6 3 8 ce834a
-5 3 8 ce834a
-4 3 8 ce834a
-2 3 8 d0ab88
-1 3 8 d0ab88
-6 4 8 ce834a
-5 4 8 d37f43
-4 4 8 ce834a
-5 0 9 d9b390
-4 0 9 d0ab88
-5 1 9 d9b390
-4 1 9 d0ab88
-5 2 9 d9b390
-4 2 9 d0ab88
-3 2 9 d0ab88
-2 2 9 d0ab88
-6 3 9 ce834a
-5 3 9 c87b41
-4 3 9 d0ab88
-3 3 9 d0ab88
-2 3 9 d0ab88
-1 3 9 d0ab88
-6 4 9 ce834a
-5 4 9 ce834a
-1 4 9 d9b390
-6 5 9 ce834a
-5 5 9 ce834a
-6 0 10 d9b390
-5 0 10 d9b390
-6 1 10 d9b390
-5 1 10 d9b390
-5 2 10 d9b390
-4 2 10 d9b390
-6 3 10 ce834a
-5 3 10 cf843e
-4 3 10 d9b390
-3 3 10 d9b390
-2 3 10 d9b390
-1 3 10 d9b390
-7 4 10 d37f43
-6 4 10 ce834a
-5 4 10 ce834a
-3 4 10 d9b390
-2 4 10 d9b390
-1 4 10 d9b390
-7 5 10 d37f43
-6 5 10 ce834a
-5 5 10 ce834a
-6 0 11 d9b390
-6 1 11 d9b390
-6 2 11 d9b390
-5 2 11 d9b390
-6 3 11 cf843e
-5 3 11 d9b390
-4 3 11 d9b390
-7 4 11 ce834a
-6 4 11 cf843e
-5 4 11 cf843e
-4 4 11 d9b390
-3 4 11 d9b390
-2 4 11 d9b390
-1 4 11 d9b390
-8 5 11 c87b41
-7 5 11 d37f43
-6 5 11 cf843e
-7 6 11 cf843e
-6 0 12 d9b390
-6 1 12 d9b390
-6 2 12 d9b390
-5 2 12 d9b390
-5 3 12 d9b390
-4 3 12 d9b390
-8 4 12 ce834a
-7 4 12 ce834a
-6 4 12 cf843e
-4 4 12 d9b390
-3 4 12 d9b390
-2 4 12 d9b390
-1 4 12 d9b390
-8 5 12 ce834a
-7 5 12 bc6f32
-6 5 12 d37f43
-3 5 12 d9b390
-2 5 12 d9b390
-1 5 12 d9b390
-7 6 12 ce834a
-6 6 12 ce834a
-7 0 13 dcb995
-6 1 13 dcb995
-6 2 13 dcb995
-6 3 13 d9b390
-5 3 13 d9b390
-8 4 13 ce834a
-7 4 13 cf843e
-5 4 13 d9b390
-4 4 13 d9b390
-3 4 13 dcb995
-2 4 13 d9b390
-1 4 13 d9b390
-8 5 13 d37f43
-7 5 13 cf843e
-6 5 13 cf843e
-3 5 13 dcb995
-2 5 13 d9b390
-1 5 13 d9b390
-7 0 14 dcb995
-7 1 14 dcb995
-6 1 14 dcb995
-6 2 14 dcb995
-6 3 14 dcb995
-5 3 14 dcb995
-5 4 14 dcb995
-4 4 14 dcb995
-3 4 14 dcb995
-8 5 14 cf8636
-3 5 14 dcb995
-2 5 14 dcb995
-1 5 14 dcb995
-7 0 15 dcb995
-6 0 15 dcb995
-5 0 15 c17922
-4 0 15 d7a85b
-3 0 15 d7a85b
-2 0 15 e1a764
-1 0 15 ddb676
-7 1 15 dcb995
-6 1 15 d9b390
-5 1 15 9a5002
-4 1 15 a66106
-3 1 15 d7a85b
-2 1 15 ddb676
-1 1 15 ddb676
-6 2 15 dcb995
-5 2 15 a66106
-4 2 15 a66106
-3 2 15 a66106
-2 2 15 9a5002
-1 2 15 a66106
-6 3 15 dcb995
-5 3 15 dcb995
-4 3 15 9a5002
-3 3 15 a66106
-2 3 15 9a5002
-1 3 15 9a5002
-5 4 15 dcb995
-4 4 15 dcb995
-3 4 15 dcb995
-2 4 15 b2680a
-1 4 15 b2680a
-3 5 15 dcb995
-2 5 15 dcb995
-1 5 15 dcb995
0 0 0 c95e50
1 0 0 d16b4b
0 1 0 d6875b
1 1 0 d26f5a
0 2 0 d26f5a
1 2 0 d26f5a
0 3 0 d26f5a
0 0 1 d6875b
0 1 1 d5926b
0 0 2 c5703b
0 1 2 c87b41
0 2 2 ce834a
2 3 2 db8d75
0 4 2 db8d75
0 0 3 ad6333
2 0 3 db8870
3 0 3 db8d75
0 1 3 bc6f32
1 1 3 db8870
2 1 3 db8870
3 1 3 db8d75
0 2 3 d67a62
1 2 3 db8870
2 2 3 db8d75
3 2 3 db8d75
0 3 3 db8870
1 3 3 db8870
2 3 3 db8d75
3 3 3 db8d75
0 4 3 db8870
1 4 3 db8d75
2 4 3 db8d75
0 5 3 db8d75
0 0 4 9c4d2a
1 0 4 db8870
2 0 4 cf8570
3 0 4 db8870
0 1 4 cb7d67
1 1 4 cf8570
2 1 4 db8870
3 1 4 db8d75
0 2 4 cf8570
1 2 4 cf8570
2 2 4 db8d75
3 2 4 db8d75
0 3 4 db8870
1 3 4 db8d75
2 3 4 db8870
3 3 4 db8d75
0 4 4 db8870
1 4 4 db8d75
0 0 5 d26f5a
1 0 5 cf8570
0 1 5 d26f5a
0 2 5 d26f5a
0 0 6 d26f5a
0 1 6 d26f5a
0 2 6 d26f5a
0 0 7 c5703b
1 0 7 c87b41
0 1 7 c87b41
0 0 8 caa280
1 0 8 c59877
2 0 8 d0ab88
0 1 8 caa280
1 1 8 d0ab88
0 2 8 caa280
1 2 8 d0ab88
2 0 9 d0ab88
3 0 9 d0ab88
1 1 9 d0ab88
2 1 9 d0ab88
0 2 9 d0ab88
1 2 9 d0ab88
2 2 9 d9b390
0 3 9 d0ab88
1 3 9 d9b390
3 0 10 d9b390
2 1 10 d9b390
3 1 10 d9b390
2 2 10 d9b390
0 3 10 d9b390
1 3 10 d9b390
2 3 10 d9b390
0 4 10 d9b390
1 4 10 d9b390
3 0 11 d9b390
3 1 11 d9b390
2 2 11 d9b390
3 2 11 d9b390
1 3 11 d9b390
2 3 11 d9b390
0 4 11 d9b390
1 4 11 d9b390
4 0 12 d9b390
3 1 12 d9b390
4 1 12 d9b390
3 2 12 d9b390
2 3 12 d9b390
3 3 12 d9b390
0 4 12 d9b390
1 4 12 d9b390
2 4 12 d9b390
0 5 12 d9b390
4 0 13 dcb995
4 1 13 dcb995
3 2 13 d9b390
2 3 13 d9b390
3 3 13 d9b390
0 4 13 d9b390
1 4 13 d9b390
2 4 13 d9b390
0 5 13 d9b390
4 0 14 dcb995
4 1 14 dcb995
3 2 14 dcb995
4 2 14 dcb995
2 3 14 dcb995
3 3 14 dcb995
0 4 14 dcb995
1 4 14 dcb995
2 4 14 dcb995
0 5 14 dcb995
1 5 14 dcb995
0 0 15 e1a764
1 0 15 b2680a
2 0 15 9a5002
3 0 15 a66106
4 0 15 dcb995
0 1 15 b2680a
1 1 15 cb8126
2 1 15 9a5002
3 1 15 894604
4 1 15 dcb995
0 2 15 e1a764
1 2 15 d59e4f
2 2 15 b2680a
3 2 15 dcb995
0 3 15 a66106
1 3 15 9a5002
2 3 15 dcb995
3 3 15 dcb995
0 4 15 582f08
1 4 15 dcb995
2 4 15 d9b390
0 5 15 dcb995
1 5 15 dcb995
